Date,DEW,KA1,OC1,SLP,TMP,VIS,WND
2021-10-02,1.893877551020408,19.0,11.3,9999.9,2.1857142857142855,7.9385306122448975,38.320408163265306
2021-10-03,1.9265306122448977,29.0,11.3,9999.9,2.2142857142857144,7.795816326530613,41.60612244897959
2021-10-04,1.9479999999999997,23.8,11.3,9999.9,2.258,6.8499,46.92400000000001
2021-10-05,1.9509803921568627,23.35,11.3,9999.9,2.2627450980392156,6.8431372549019605,50.25882352941177
2021-10-06,1.9653061224489796,28.4,11.3,9999.9,2.273469387755102,7.26530612244898,46.47959183673469
2021-10-07,1.9379999999999997,23.45,11.3,9999.9,2.262,7.44,47.15
2021-10-08,1.927450980392157,23.6,11.3,9999.9,2.298039215686275,7.3331960784313726,53.588235294117645
2021-10-09,1.9372549019607843,23.8,11.3,9999.9,2.325490196078431,6.137254901960785,44.205882352941174
2021-10-10,1.946938775510204,24.0,11.3,9999.9,2.3244897959183675,6.387755102040816,55.14081632653061
2021-10-11,1.926,24.1,11.3,9999.9,2.36,6.72,62.588
2021-10-12,1.875,24.9,11.3,9999.9,2.3673076923076923,7.422865384615386,48.54038461538461
2021-10-13,1.7784313725490197,24.5,11.3,9999.9,2.3666666666666667,7.6468823529411765,51.311764705882354
2021-10-14,1.7591836734693878,24.15,11.3,9999.9,2.377551020408163,7.326448979591836,57.057142857142864
2021-10-15,1.8559999999999999,16.5,11.3,9999.9,2.39,8.0997,63.766000000000005
2021-10-16,1.93,24.5,11.3,9999.9,2.39,7.93966,42.172
2021-10-17,1.9058823529411766,22.75,11.3,9999.9,2.2078431372549017,8.372196078431372,54.913725490196086
2021-10-18,1.988235294117647,21.9,11.3,9999.9,2.1,7.470588235294118,72.3843137254902
2021-10-19,1.868,20.25,7.7,9999.9,1.9780000000000002,6.9,29.278000000000002
2021-10-20,1.8745098039215684,21.95,7.7,9999.9,2.0568627450980395,7.196078431372549,38.311764705882354
2021-10-21,1.6529411764705881,22.5,7.7,9999.9,2.041176470588235,8.627058823529412,50.02352941176471
2021-10-22,1.6607843137254903,20.0,7.7,9999.9,1.9784313725490197,7.0588235294117645,48.82941176470589
2021-10-23,1.692156862745098,22.55,7.7,9999.9,2.0098039215686274,6.1568627450980395,33.180392156862744
2021-10-24,1.5352941176470587,21.5,7.7,9999.9,1.927450980392157,5.794117647058823,41.08627450980392
2021-10-25,1.5288461538461537,17.45,7.7,9999.9,1.8653846153846154,5.875,47.157692307692315
2021-10-26,1.3607843137254902,19.95,7.7,9999.9,1.8549019607843138,6.509803921568627,54.839215686274514
2021-10-27,3.3240000000000003,19.05,7.7,9999.9,3.8280000000000003,6.96,54.18
2021-10-28,1.4512820512820512,19.0,7.7,9999.9,1.88974358974359,6.371794871794871,46.94102564102564
2021-10-29,1.1640000000000001,18.55,7.7,9999.9,1.7719999999999998,6.54,41.13
2021-10-30,1.158,17.65,7.7,9999.9,1.746,6.7,54.298
2021-10-31,1.23,17.5,7.7,9999.9,1.7719999999999998,7.06,40.714
2021-11-01,1.2470588235294118,19.15,7.7,9999.9,3.6647058823529415,6.372549019607843,40.14901960784314
2021-11-02,1.2058823529411764,17.55,7.7,9999.9,1.7039215686274511,6.292156862745098,47.886274509803926
2021-11-03,3.112,17.8,7.7,9999.9,1.672,6.64992,45.848
2021-11-04,1.1098039215686275,17.049999999999997,7.7,9999.9,1.607843137254902,6.411764705882353,53.2921568627451
2021-11-05,1.114,16.2,7.7,9999.9,1.554,6.67,48.364000000000004
2021-11-06,1.106122448979592,16.15,7.7,9999.9,1.5755102040816327,7.306000000000001,53.16326530612245
2021-11-07,1.0510204081632653,23.8,7.7,9999.9,1.6,7.081632653061225,42.31836734693877
2021-11-08,1.0865384615384615,16.6,7.7,9999.9,1.6153846153846154,7.40373076923077,58.10576923076923
2021-11-09,1.0204081632653061,16.5,7.7,9999.9,1.6285714285714286,7.50995918367347,55.62857142857143
2021-11-10,0.95,16.5,7.7,9999.9,1.5859999999999999,7.5998,50.04
2021-11-11,0.9862745098039216,16.35,7.7,9999.9,1.5568627450980392,7.1566470588235305,44.476470588235294
2021-11-12,1.073469387755102,23.0,7.7,9999.9,1.5408163265306123,6.959183673469388,56.36326530612245
2021-11-13,0.96875,15.0,7.7,9999.9,1.4875,6.5,47.96458333333334
2021-11-14,0.9440000000000001,15.1,7.7,9999.9,1.482,7.19996,36.496
2021-11-15,1.0215686274509803,15.5,7.2,9999.9,1.4921568627450978,6.745098039215686,43.498039215686276
2021-11-16,0.9901960784313726,15.5,7.2,9999.9,1.4588235294117649,6.980392156862745,45.96666666666667
2021-11-17,2.807843137254902,14.7,7.2,9999.9,1.4803921568627452,6.882352941176471,54.56274509803922
2021-11-18,1.012,15.75,7.2,9999.9,1.5319999999999998,5.17,61.468
2021-11-19,1.0,15.3,7.2,9999.9,1.4211538461538462,5.269230769230769,59.98846153846154
2021-11-20,1.0142857142857142,15.3,7.2,9999.9,1.4938775510204083,6.061224489795919,57.58571428571429
2021-11-21,1.115686274509804,16.8,7.2,9999.9,1.6294117647058823,7.019509803921569,53.17450980392157
2021-11-22,0.991304347826087,17.55,7.2,9999.9,1.5630434782608698,6.304347826086956,49.59347826086957
2021-11-23,1.076,14.8,7.2,9999.9,1.472,4.3,48.224000000000004
2021-11-24,1.016,15.799999999999999,7.2,9999.9,1.456,4.15,52.358000000000004
2021-11-25,1.0470588235294118,14.1,7.2,9999.9,1.384313725490196,3.5980392156862746,55.91764705882353
2021-11-26,1.012,14.200000000000001,7.2,9999.9,1.324,4.25,45.926
2021-11-27,0.934,14.2,7.2,9999.9,1.328,4.1,59.49
2021-11-28,0.9285714285714286,21.4,7.2,9999.9,1.438095238095238,4.940476190476191,56.12380952380953
2021-11-29,0.8230769230769232,14.05,7.2,9999.9,1.3250000000000002,5.519230769230769,53.323076923076925
2021-11-30,0.8923076923076922,13.65,7.2,9999.9,1.3384615384615384,6.259615384615385,44.848076923076924
2021-12-01,0.76,14.35,7.2,9999.9,1.426,6.449940000000001,56.034000000000006
2021-12-02,0.8340000000000001,14.55,7.2,9999.9,1.526,6.62,52.3
2021-12-03,1.0647058823529412,15.75,7.2,9999.9,1.496078431372549,5.872549019607843,66.63137254901962
2021-12-04,1.1764705882352942,15.6,7.2,9999.9,1.4745098039215687,5.354803921568628,60.772549019607844
2021-12-05,1.178,16.75,7.2,9999.9,1.6059999999999999,6.96,64.646
2021-12-06,1.1,15.6,7.2,9999.9,1.2846153846153845,5.423076923076923,60.63846153846154
2021-12-07,0.8624999999999999,15.6,7.2,9999.9,1.4291666666666665,7.74975,54.0625
2021-12-08,0.7358490566037735,14.15,7.2,9999.9,1.3037735849056602,7.037584905660378,42.91320754716981
2021-12-09,0.762,13.6,7.2,9999.9,1.34,6.34,55.014
2021-12-10,0.7428571428571429,13.55,7.2,9999.9,1.2326530612244897,27.30591836734694,51.14489795918367
2021-12-11,0.6294117647058823,5.4,7.2,9999.9,1.2117647058823529,5.911764705882353,56.50196078431373
2021-12-12,0.5333333333333333,12.15,7.2,9999.9,1.119607843137255,6.186274509803922,58.088235294117645
2021-12-13,0.43799999999999994,12.05,7.2,9999.9,1.14,6.56986,66.44200000000001
2021-12-14,2.4211538461538464,12.1,7.2,9999.9,1.123076923076923,6.624961538461538,45.17692307692308
2021-12-15,0.514,10.9,7.2,9999.9,1.044,5.98,52.158
2021-12-16,0.30196078431372547,10.6,7.2,9999.9,1.0352941176470587,6.0588235294117645,44.67254901960785
2021-12-17,0.2653846153846154,11.2,7.2,9999.9,1.0365384615384614,6.076846153846153,47.50192307692308
2021-12-18,0.368,10.350000000000001,7.2,9999.9,0.986,5.77,46.364000000000004
2021-12-19,0.4470588235294118,10.2,7.2,9999.9,0.9843137254901961,5.794117647058823,45.02352941176471
2021-12-20,0.4041666666666666,10.299999999999999,7.2,9999.9,0.9375,5.73125,49.837500000000006
2021-12-21,0.35714285714285715,10.35,7.2,9999.9,1.0204081632653061,26.204061224489795,46.1061224489796
2021-12-22,0.37,10.15,7.2,9999.9,1.0,6.28,46.20400000000001
2021-12-23,2.3938775510204082,10.4,7.2,9999.9,1.0040816326530613,6.387755102040816,45.76122448979592
2021-12-24,0.5666666666666667,10.7,7.2,9999.9,1.0254901960784313,5.392156862745098,55.209803921568636
2021-12-25,0.5901960784313726,17.4,7.2,9999.9,0.9862745098039215,5.176470588235294,39.97254901960785
2021-12-26,0.5549019607843138,10.3,7.2,9999.9,1.023529411764706,4.7745098039215685,62.0843137254902
2021-12-27,0.56,11.2,7.2,9999.9,1.014,4.45,50.802
2021-12-28,0.6217391304347827,3.6,7.2,9999.9,1.0195652173913043,3.2065217391304346,45.2
2021-12-29,0.7120000000000001,7.9,7.2,9999.9,0.722,4.28,63.604000000000006
2021-12-30,0.684,9.75,7.2,9999.9,0.848,4.2,74.87
2021-12-31,0.5647058823529412,9.65,7.2,9999.9,0.8549019607843138,4.16078431372549,56.52156862745099
2022-01-01,0.5769230769230769,10.25,7.2,9999.9,0.9846153846153847,5.321153846153846,55.30192307692308
2022-01-02,0.596078431372549,10.8,7.2,9999.9,1.0666666666666667,25.12743137254902,59.26274509803922
2022-01-03,2.5333333333333337,11.45,7.2,9999.9,1.0490196078431373,5.372549019607843,58.40196078431372
2022-01-04,0.596,11.25,7.2,9999.9,1.0979999999999999,5.35,56.114000000000004
2022-01-05,0.7854166666666668,18.0,7.2,9999.9,1.1541666666666666,4.78125,50.231249999999996
2022-01-06,0.8306122448979593,12.7,7.2,9999.9,1.3,5.948795918367346,50.78163265306123
2022-01-07,0.8960000000000001,13.5,7.2,9999.9,1.288,5.14,50.48
2022-01-08,0.8615384615384616,12.899999999999999,7.2,9999.9,1.294230769230769,5.384615384615385,55.80192307692308
2022-01-09,0.8392156862745099,13.5,7.2,9999.9,1.2843137254901962,5.784313725490196,47.398039215686275
2022-01-10,0.848,14.899999999999999,7.2,9999.9,1.3259999999999998,6.08792,58.194
2022-01-11,0.8038461538461538,12.75,7.2,9999.9,1.2461538461538462,5.725,51.11346153846154
2022-01-12,0.662,12.25,7.2,9999.9,1.084,5.38,49.604000000000006
2022-01-13,0.6153846153846154,10.9,7.2,9999.9,1.021153846153846,6.788461538461538,48.04038461538461
2022-01-14,0.6716981132075472,16.0,7.2,9999.9,1.0,5.179245283018868,60.70377358490566
2022-01-15,0.6415094339622641,11.6,7.2,9999.9,0.9905660377358491,5.386792452830188,45.49433962264151
2022-01-16,0.6075471698113206,11.3,7.2,9999.9,1.0207547169811322,5.030188679245283,53.692452830188685
2022-01-17,0.6403846153846153,11.4,7.2,9999.9,1.0923076923076922,5.086538461538462,48.25
2022-01-18,0.5075471698113208,11.8,7.2,9999.9,1.1264150943396227,6.167811320754717,49.696226415094344
2022-01-19,0.5038461538461538,11.799999999999999,7.2,9999.9,1.1442307692307692,6.547923076923078,52.92115384615385
2022-01-20,0.6773584905660377,10.5,7.2,9999.9,0.9433962264150944,23.48111320754717,71.74528301886792
2022-01-21,0.6433962264150944,11.75,7.2,9999.9,0.9169811320754717,5.981132075471698,53.367924528301884
2022-01-22,0.6679245283018868,8.75,7.2,9999.9,0.9584905660377357,4.60377358490566,60.43962264150944
2022-01-23,0.6377358490566037,9.2,7.2,9999.9,0.9566037735849057,4.290566037735849,51.21886792452831
2022-01-24,0.6549019607843137,10.75,7.2,9999.9,0.9843137254901961,4.529411764705882,56.83725490196079
2022-01-25,2.5038461538461543,10.5,7.2,9999.9,2.9153846153846152,24.70382692307692,54.49615384615385
2022-01-26,0.4339622641509434,9.75,7.2,9999.9,0.8679245283018868,5.245283018867925,38.6
2022-01-27,0.41063829787234046,9.1,7.2,9999.9,0.8893617021276595,4.8936170212765955,34.789361702127664
2022-01-28,0.3489795918367347,4.0,7.2,9999.9,0.8571428571428571,5.438775510204081,51.2469387755102
2022-01-29,0.34545454545454546,4.0,7.2,9999.9,0.884090909090909,5.029545454545455,54.775
2022-01-30,0.5333333333333333,15.7,7.2,9999.9,0.9541666666666666,5.3125,39.264583333333334
2022-01-31,0.4018867924528302,10.55,7.2,9999.9,0.9773584905660376,5.254716981132075,49.132075471698116
2022-02-01,0.4351851851851852,10.55,7.2,9999.9,0.8648148148148148,4.712962962962963,47.059259259259264
2022-02-02,0.5442307692307693,9.1,7.2,9999.9,0.8826923076923077,3.4711538461538463,51.63269230769231
2022-02-03,0.6098039215686275,10.25,7.2,9999.9,1.0470588235294118,3.8607843137254902,38.26666666666667
2022-02-04,2.4423076923076925,7.4,11.3,9999.9,0.6076923076923076,6.028846153846154,42.909615384615385
2022-02-05,0.5057692307692307,8.9,11.3,9999.9,0.7519230769230769,6.403846153846154,64.35000000000001
2022-02-06,0.5375,9.9,11.3,9999.9,0.9229166666666666,27.1145625,49.962500000000006
2022-02-07,0.6673076923076923,10.95,11.3,9999.9,1.0250000000000001,6.211461538461538,52.53653846153846
2022-02-08,0.6176470588235294,12.15,11.3,9999.9,1.0686274509803921,6.450980392156863,43.52156862745098
2022-02-09,0.5057692307692307,11.7,11.3,9999.9,1.1865384615384615,6.1923076923076925,48.198076923076925
2022-02-10,0.5240740740740741,12.6,11.3,9999.9,1.1259259259259258,7.2220555555555555,47.172222222222224
2022-02-11,0.5,11.45,11.3,9999.9,1.04,6.58,46.926
2022-02-12,0.5468085106382978,12.05,11.3,9999.9,1.1191489361702127,6.617021276595745,40.57021276595745
2022-02-13,0.6634615384615384,12.25,11.3,9999.9,1.1480769230769232,5.875,45.00576923076923
2022-02-14,0.7340000000000001,12.3,11.3,9999.9,1.246,4.97,43.468
2022-02-15,0.710204081632653,19.5,11.3,9999.9,1.2938775510204081,6.071428571428571,35.26326530612245
2022-02-16,0.625,13.100000000000001,11.3,9999.9,1.1942307692307692,5.7846153846153845,36.05576923076923
2022-02-17,0.534,13.100000000000001,11.3,9999.9,1.224,25.96998,49.56400000000001
2022-02-18,0.7137254901960784,12.85,11.3,9999.9,1.2470588235294118,5.372549019607843,40.95294117647059
2022-02-19,0.5924528301886792,14.1,11.3,9999.9,1.2452830188679245,5.745283018867925,45.10188679245283
2022-02-20,0.4102040816326531,12.45,9.3,9999.9,1.0673469387755101,6.377551020408164,46.557142857142864
2022-02-21,0.4583333333333333,17.4,9.3,9999.9,1.0708333333333333,6.46875,39.80833333333334
2022-02-22,0.6509433962264151,11.95,7.2,9999.9,1.1452830188679246,5.462264150943396,40.388679245283015
2022-02-23,0.7076923076923076,13.4,7.2,9999.9,1.3557692307692308,5.384615384615385,46.89038461538462
2022-02-24,2.6980769230769233,15.1,7.2,9999.9,1.4173076923076924,6.048076923076923,44.75769230769231
2022-02-25,0.6156862745098038,11.25,7.2,9999.9,1.3352941176470587,5.921568627450981,45.12941176470588
2022-02-26,0.5943396226415094,13.9,7.2,9999.9,1.3735849056603773,7.037735849056604,51.37924528301887
2022-02-27,0.5320754716981132,15.0,7.2,9999.9,1.420754716981132,7.043150943396227,43.27358490566038
2022-02-28,0.6830188679245284,14.8,7.2,9999.9,1.4320754716981132,6.632075471698113,41.42641509433962
2022-03-01,0.8807692307692309,15.65,7.2,9999.9,1.5057692307692307,6.1153653846153855,38.975
2022-03-02,0.7924528301886793,16.25,7.2,9999.9,1.5056603773584905,6.613018867924528,44.800000000000004
2022-03-03,0.8884615384615385,16.349999999999998,7.2,9999.9,1.5538461538461539,6.769115384615385,49.50192307692308
2022-03-04,0.6,17.35,7.2,9999.9,1.5943396226415094,7.245056603773585,51.45283018867924
2022-03-05,0.7653846153846153,16.4,7.2,9999.9,1.6173076923076921,6.884423076923077,48.38846153846154
2022-03-06,1.0169811320754716,17.75,7.2,9999.9,1.7094339622641508,5.886792452830188,38.20188679245283
2022-03-07,2.849056603773585,19.35,7.2,9999.9,1.8528301886792453,25.413056603773587,49.886792452830186
2022-03-08,4.5396226415094345,19.95,7.2,9999.9,1.8886792452830188,7.113,39.06792452830189
2022-03-09,0.8415094339622642,19.75,7.2,9999.9,1.8924528301886792,7.311075471698113,37.27735849056604
2022-03-10,1.1037037037037036,19.35,7.2,9999.9,1.8611111111111112,6.546296296296297,38.974074074074075
2022-03-11,0.9830188679245283,19.45,7.2,9999.9,1.8320754716981131,6.594207547169812,42.08301886792453
2022-03-12,1.0250000000000001,19.55,7.2,9999.9,1.8807692307692307,6.913288461538461,34.36346153846154
2022-03-13,2.9153846153846152,20.6,7.2,9999.9,1.9769230769230768,7.009403846153846,36.99615384615385
2022-03-14,1.1264150943396227,21.4,7.2,9999.9,2.0754716981132075,7.292169811320755,45.30566037735849
2022-03-15,1.2792452830188679,22.3,6.7,9999.9,2.120754716981132,6.283018867924528,29.305660377358492
2022-03-16,1.411764705882353,21.55,6.7,9999.9,2.064705882352941,5.62156862745098,36.66274509803922
2022-03-17,1.3288461538461538,21.55,6.7,9999.9,2.128846153846154,6.134615384615385,41.392307692307696
2022-03-18,1.3093023255813954,22.85,6.7,9999.9,2.0767441860465117,5.965116279069767,48.776744186046514
2022-03-19,1.1470588235294117,23.4,6.7,9999.9,2.2,6.774411764705882,44.029411764705884
2022-03-20,3.145098039215686,30.7,6.7,9999.9,2.2078431372549017,6.4411764705882355,32.727450980392156
2022-03-21,1.241304347826087,21.95,6.7,9999.9,2.143478260869565,5.369565217391305,41.81956521739131
2022-03-22,1.2846153846153845,22.65,6.7,9999.9,2.073076923076923,5.721153846153846,37.53076923076923
2022-03-23,1.188,22.65,6.7,9999.9,2.09,5.74,31.062
2022-03-24,1.2056603773584906,21.6,13.4,9999.9,1.9490566037735848,5.981132075471698,43.613207547169814
2022-03-25,2.6803921568627453,28.5,13.2,9999.9,2.0745098039215684,7.460490196078432,34.668627450980395
2022-03-26,2.509433962264151,21.65,13.2,9999.9,2.0528301886792453,6.679132075471698,31.737735849056605
2022-03-27,0.998,20.75,13.2,9999.9,2.096,25.40998,46.286
2022-03-28,1.3204081632653062,21.85,13.2,9999.9,2.0918367346938775,4.86734693877551,36.673469387755105
2022-03-29,1.528,21.45,13.2,9999.9,2.064,4.34,44.65
2022-03-30,1.7150943396226417,21.5,13.2,9999.9,2.056603773584906,3.3679245283018866,46.46037735849057
2022-03-31,1.65,22.35,13.2,9999.9,2.1,4.784,32.804
2022-04-01,1.7333333333333334,21.6,13.2,9999.9,2.1333333333333333,4.186274509803922,50.827450980392165
2022-04-02,1.786,23.15,13.2,9999.9,2.218,4.206,38.056000000000004
2022-04-03,1.5433962264150942,24.25,13.2,9999.9,2.2735849056603774,5.59433962264151,36.43396226415094
2022-04-04,1.4705882352941178,17.2,13.2,9999.9,4.196078431372549,5.892156862745098,45.635294117647064
2022-04-05,1.3588235294117645,23.75,13.2,9999.9,2.3,6.088176470588236,46.71176470588236
2022-04-06,1.3196078431372549,23.45,13.2,9999.9,2.296078431372549,5.872549019607843,45.36078431372549
2022-04-07,1.46,23.4,13.2,9999.9,2.226,6.16,40.99400000000001
2022-04-08,1.4115384615384616,22.6,13.2,9999.9,2.2673076923076922,6.048076923076923,39.267307692307696
2022-04-09,1.5673076923076923,22.65,13.2,9999.9,2.0653846153846156,4.461538461538462,48.72692307692308
2022-04-10,1.6442307692307692,21.95,13.2,9999.9,2.0961538461538463,4.730769230769231,42.50961538461539
2022-04-11,1.6880000000000002,22.65,13.2,9999.9,2.256,6.3,43.254000000000005
2022-04-12,1.8122448979591836,23.6,13.2,9999.9,2.273469387755102,6.244897959183674,34.65510204081633
2022-04-13,3.657692307692308,24.6,13.2,9999.9,4.1826923076923075,5.6826923076923075,48.06346153846154
2022-04-14,2.7314814814814814,24.05,12.100000000000001,9999.9,2.3203703703703704,7.601592592592592,35.148148148148145
2022-04-15,0.6307692307692309,23.25,12.100000000000001,9999.9,2.338461538461538,7.76898076923077,48.48461538461539
2022-04-16,6.077358490566038,23.25,12.100000000000001,9999.9,2.2660377358490567,7.650679245283019,36.15094339622642
2022-04-17,6.076923076923077,22.65,12.100000000000001,9999.9,2.2634615384615384,7.557442307692308,36.70961538461539
2022-04-18,1.1730769230769231,23.25,12.100000000000001,9999.9,2.3365384615384617,5.576923076923077,37.150000000000006
2022-04-19,1.5294117647058822,23.5,12.100000000000001,9999.9,2.1901960784313728,4.617647058823529,33.84509803921569
2022-04-20,1.6115384615384616,21.05,12.100000000000001,9999.9,2.003846153846154,4.951923076923077,43.79038461538461
2022-04-21,3.5230769230769234,24.0,12.100000000000001,9999.9,2.275,6.865384615384615,35.32884615384616
2022-04-22,1.4245283018867925,23.75,12.100000000000001,9999.9,2.116981132075472,6.3584905660377355,43.10566037735849
2022-04-23,1.1192307692307693,22.5,12.100000000000001,9999.9,2.2653846153846153,7.480538461538462,40.05384615384616
2022-04-24,0.8923076923076922,23.9,12.100000000000001,9999.9,2.3596153846153847,6.115384615384615,46.62307692307692
2022-04-25,1.0294117647058822,23.9,12.100000000000001,9999.9,2.3568627450980393,5.1568627450980395,43.22549019607843
2022-04-26,1.072549019607843,24.099999999999998,12.100000000000001,9999.9,2.4176470588235293,5.627450980392157,40.09411764705883
2022-04-27,1.2963636363636364,23.8,12.100000000000001,9999.9,2.3418181818181822,5.9,33.981818181818184
2022-04-28,1.5673076923076923,24.4,12.100000000000001,9999.9,2.4211538461538464,5.5576923076923075,40.38076923076923
2022-04-29,1.5384615384615385,23.0,12.100000000000001,9999.9,2.0653846153846156,5.701923076923077,42.04807692307692
2022-04-30,5.334615384615385,19.5,13.4,9999.9,3.7365384615384616,25.39421153846154,41.00961538461539
2022-05-01,1.5754716981132075,22.75,13.4,9999.9,2.1999999999999997,6.4245283018867925,35.301886792452834
2022-05-02,1.5862745098039217,23.05,13.4,9999.9,1.8666666666666667,5.019607843137255,28.8843137254902
2022-05-03,1.5999999999999999,22.05,13.4,9999.9,2.145098039215686,7.901725490196078,33.082352941176474
2022-05-04,1.7096153846153848,23.0,13.4,9999.9,2.1173076923076923,7.0,33.52307692307692
2022-05-05,1.6215686274509804,22.0,13.4,9999.9,2.1470588235294117,8.11735294117647,33.33921568627451
2022-05-06,1.6509803921568629,21.299999999999997,13.4,9999.9,2.0686274509803924,7.637137254901961,30.11764705882353
2022-05-07,1.6770833333333333,16.8,13.4,9999.9,2.095833333333333,7.166541666666667,48.73333333333334
2022-05-08,3.722448979591837,28.5,13.4,9999.9,4.085714285714286,27.285693877551022,44.13265306122449
2022-05-09,1.5934782608695652,16.5,13.4,9999.9,2.2086956521739127,6.586847826086957,45.98695652173913
2022-05-10,1.7923076923076924,23.25,13.4,9999.9,4.153846153846154,6.701923076923077,30.426923076923078
2022-05-11,1.8211538461538461,22.9,13.4,9999.9,2.1461538461538465,7.269230769230769,27.059615384615388
2022-05-12,1.8359999999999999,22.75,13.4,9999.9,2.314,7.459880000000001,42.57
2022-05-13,1.8576923076923075,23.65,13.4,9999.9,2.378846153846154,7.1536923076923085,35.23269230769231
2022-05-14,1.9425531914893617,18.0,13.4,9999.9,2.353191489361702,69.54248936170214,39.45957446808511
2022-05-15,2.046938775510204,25.5,13.4,9999.9,2.273469387755102,4.836734693877551,59.704081632653065
2022-05-16,1.9132075471698113,30.4,12.9,9999.9,2.2245283018867927,6.037735849056604,51.18867924528302
2022-05-17,1.5411764705882351,23.65,12.9,9999.9,2.454901960784314,7.744803921568628,33.9078431372549
2022-05-18,1.4000000000000001,24.4,12.9,9999.9,2.380392156862745,7.607764705882353,34.37450980392157
2022-05-19,1.64,23.45,12.9,9999.9,2.418,6.78,46.37
2022-05-20,1.6740740740740743,22.8,15.2,9999.9,2.1314814814814813,25.629574074074075,41.85925925925926
2022-05-21,1.6754716981132074,22.7,15.2,9999.9,2.2471698113207546,8.018622641509435,36.16981132075472
2022-05-22,1.5230769230769232,20.85,15.2,9999.9,2.0057692307692307,7.903519230769231,25.35
2022-05-23,1.6019999999999999,21.25,15.2,9999.9,2.042,7.91976,31.736000000000004
2022-05-24,1.625,21.35,15.2,9999.9,2.2,7.40376923076923,51.22500000000001
2022-05-25,1.6725490196078432,22.5,15.2,9999.9,1.9176470588235293,6.205882352941177,43.24313725490196
2022-05-26,1.56078431372549,21.2,14.9,9999.9,1.9588235294117649,45.813568627450984,45.02352941176471
2022-05-27,1.725,21.2,14.9,9999.9,2.15,7.096038461538462,57.49038461538461
2022-05-28,1.8358490566037735,21.85,14.9,9999.9,2.056603773584906,5.962264150943396,62.81320754716982
2022-05-29,1.918,18.0,14.9,9999.9,2.198,5.78,45.448
2022-05-30,1.9924528301886792,23.6,14.9,9999.9,2.318867924528302,6.113207547169812,40.5188679245283
2022-05-31,1.992,23.1,14.9,9999.9,2.222,6.16,46.9
2022-06-01,3.912,23.700000000000003,14.9,9999.9,2.3280000000000003,6.39,55.856
2022-06-02,2.030188679245283,24.85,14.9,9999.9,2.4150943396226414,5.60377358490566,47.83207547169811
2022-06-03,1.9884615384615385,24.95,14.9,9999.9,2.378846153846154,6.634615384615385,36.45961538461539
2022-06-04,2.0296296296296297,24.0,14.9,9999.9,2.324074074074074,5.814814814814815,56.06296296296296
2022-06-05,2.0903846153846155,24.25,14.9,9999.9,2.2115384615384617,4.480769230769231,56.14038461538462
2022-06-06,2.128571428571429,24.25,14.9,9999.9,2.377551020408163,5.244897959183674,49.495918367346945
2022-06-07,2.0901960784313727,28.2,14.9,9999.9,2.368627450980392,5.647058823529412,45.96666666666667
2022-06-08,2.1058823529411765,24.2,14.9,9999.9,2.288235294117647,5.313725490196078,57.11176470588236
2022-06-09,2.125,23.0,14.9,9999.9,2.2788461538461537,5.0673076923076925,52.80192307692308
2022-06-10,2.0137254901960784,29.2,14.9,9999.9,2.4470588235294115,5.901960784313726,37.35686274509804
2022-06-11,2.0622641509433963,25.0,14.9,9999.9,2.467924528301887,6.0,41.80566037735849
2022-06-12,1.9944444444444445,24.450000000000003,14.9,9999.9,2.409259259259259,6.685185185185185,41.82222222222222
2022-06-13,2.0833333333333335,29.7,14.9,9999.9,2.3166666666666664,6.111111111111111,25.05925925925926
2022-06-14,4.049019607843137,24.5,14.9,9999.9,4.296078431372549,5.088235294117647,50.05882352941177
2022-06-15,2.1576923076923076,23.700000000000003,14.9,9999.9,2.330769230769231,5.711538461538462,60.29807692307692
2022-06-16,2.030357142857143,25.05,14.9,9999.9,2.3857142857142857,6.508928571428571,40.635714285714286
2022-06-17,1.908,24.55,14.9,9999.9,2.43,8.25958,42.874
2022-06-18,1.9272727272727272,24.25,14.9,9999.9,2.3454545454545452,7.172727272727273,47.91272727272728
2022-06-19,1.9056603773584906,24.3,14.9,9999.9,2.4188679245283016,7.9809245283018875,38.092452830188684
2022-06-20,1.8358490566037735,24.45,14.9,9999.9,2.292452830188679,7.09433962264151,38.73396226415095
2022-06-21,1.9722222222222223,23.3,14.9,9999.9,2.2333333333333334,6.694444444444445,46.74074074074074
2022-06-22,2.0407407407407407,24.75,14.9,9999.9,2.3925925925925924,7.2592592592592595,38.19814814814816
2022-06-23,2.0547169811320756,24.75,14.9,9999.9,2.449056603773585,6.867867924528302,39.486792452830194
2022-06-24,2.060377358490566,24.65,14.9,9999.9,2.3735849056603775,24.707528301886793,35.075471698113205
2022-06-25,2.0314814814814817,24.75,14.9,9999.9,2.374074074074074,6.462962962962963,46.040740740740745
2022-06-26,2.083636363636364,24.6,14.9,9999.9,2.3727272727272726,24.581763636363636,44.549090909090914
2022-06-27,2.071698113207547,24.2,14.9,9999.9,2.3547169811320754,6.69811320754717,54.111320754716985
2022-06-28,2.072,23.5,14.9,9999.9,2.292,6.04,48.028
2022-06-29,3.994,20.3,14.9,9999.9,4.094,6.66,42.646
2022-06-30,1.981818181818182,20.3,14.9,9999.9,2.3840909090909093,7.977045454545455,31.48409090909091
2022-07-01,2.058333333333333,20.3,14.9,9999.9,2.535416666666667,7.645583333333334,31.052083333333332
2022-07-02,2.0595744680851062,20.3,14.9,9999.9,2.3595744680851065,7.616851063829787,44.03404255319149
